date,NO2_reading
2016-12-28,3932657010000000.0
2016-12-30,5128997330000000.0
2016-12-31,4386470770000000.0
2017-01-01,3537051060000000.0
2017-01-02,2131555760000000.0
2017-01-06,3908783430000000.0
2017-01-08,4570980680000000.0
2017-01-09,3616463660000000.0
2017-01-11,2637142670000000.0
2017-01-13,4345359340000000.0
2017-01-15,5075722560000000.0
2017-01-16,3542081000000000.0
2017-01-17,5074467890000000.0
2017-01-18,3449566870000000.0
2017-01-20,3713264440000000.0
2017-01-24,3513394110000000.0
2017-01-25,3637122460000000.0
2017-01-27,2538805630000000.0
2017-01-29,3667319030000000.0
2017-01-31,3653386690000000.0
2017-02-01,2930337270000000.0
2017-02-02,3378089490000000.0
2017-02-03,3133405470000000.0
2017-02-05,4238180040000000.0
2017-02-07,4292963430000000.0
2017-02-09,5861693520000000.0
2017-02-10,4340051570000000.0
2017-02-12,3858114630000000.0
2017-02-14,3172887490000000.0
2017-02-16,4848316390000000.0
2017-02-17,3370164200000000.0
2017-02-18,5815770660000000.0
2017-02-19,3538576040000000.0
2017-02-21,2536759620000000.0
2017-02-25,3212787200000000.0
2017-02-26,2268822110000000.0
2017-02-28,3665915650000000.0
2017-03-02,3608688700000000.0
2017-03-04,5335583110000000.0
2017-03-05,3669613080000000.0
2017-03-07,4142739960000000.0
2017-03-09,3844490460000000.0
2017-03-11,5172231550000000.0
2017-03-18,4333655560000000.0
2017-03-20,5002484770000000.0
2017-03-21,2936831260000000.0
2017-03-22,5347437220000000.0
2017-03-23,3785782550000000.0
2017-03-24,5106694100000000.0
2017-03-28,3206844310000000.0
2017-03-31,6382777740000000.0
2017-04-03,4489152700000000.0
2017-04-05,4861353760000000.0
2017-04-06,4122932920000000.0
2017-04-07,3740961610000000.0
2017-04-08,4083812210000000.0
2017-04-09,4379597480000000.0
2017-04-10,4263707450000000.0
2017-04-12,4258011250000000.0
2017-04-13,2314754100000000.0
2017-04-14,3911484430000000.0
2017-04-15,3537347680000000.0
2017-04-19,4154633000000000.0
2017-04-22,3564641390000000.0
2017-04-25,3692751680000000.0
2017-04-29,2921338510000000.0
2017-04-30,4658024640000000.0
2017-05-01,3904254390000000.0
2017-05-02,4043198190000000.0
2017-05-03,3757717080000000.0
2017-05-04,3847454250000000.0
2017-05-05,3610819540000000.0
2017-05-07,4426164320000000.0
2017-05-08,4100526610000000.0
2017-05-09,4935266930000000.0
2017-05-10,4312367550000000.0
2017-05-11,4392378500000000.0
2017-05-12,3660134890000000.0
2017-05-14,4585758590000000.0
2017-05-15,3636640350000000.0
2017-05-16,3570571670000000.0
2017-05-19,4169377620000000.0
2017-05-20,4489272690000000.0
2017-05-21,4278115450000000.0
2017-05-24,3666349440000000.0
2017-05-26,5047321550000000.0
2017-05-27,4614556890000000.0
2017-05-28,4775415760000000.0
2017-06-01,3811739450000000.0
2017-06-02,3444476260000000.0
2017-06-03,4522629020000000.0
2017-06-04,4021143000000000.0
2017-06-05,4152068630000000.0
2017-06-06,3890184610000000.0
2017-06-08,4824546960000000.0
2017-06-09,3778886710000000.0
2017-06-10,4890509070000000.0
2017-06-11,3315200160000000.0
2017-06-12,4900712840000000.0
2017-06-13,3926492390000000.0
2017-06-17,4169125020000000.0
2017-06-19,3408156410000000.0
2017-06-21,3781863120000000.0
2017-06-22,3713570730000000.0
2017-06-24,4529253470000000.0
2017-06-28,5793379920000000.0
2017-07-04,3390009900000000.0
2017-07-05,5028085460000000.0
2017-07-08,4960641060000000.0
2017-07-10,4843121090000000.0
2017-07-13,3914584320000000.0
2017-07-14,3314353250000000.0
2017-07-15,933814407000000.0
2017-07-17,4783451110000000.0
2017-07-19,3638546770000000.0
2017-07-20,4189081320000000.0
2017-07-24,5264271620000000.0
2017-07-26,5017609500000000.0
2017-07-27,4661179830000000.0
2017-07-28,4404752830000000.0
2017-07-29,4303572800000000.0
2017-07-30,6891984770000000.0
2017-07-31,4853242710000000.0
2017-08-03,3902954090000000.0
2017-08-04,4180665870000000.0
2017-08-05,2844375110000000.0
2017-08-06,4995894680000000.0
2017-08-07,4004974590000000.0
2017-08-09,3539049830000000.0
2017-08-11,3831427310000000.0
2017-08-12,4068491790000000.0
2017-08-14,1539218570000000.0
2017-08-15,4699428660000000.0
2017-08-16,4165364780000000.0
2017-08-19,4068547630000000.0
2017-08-20,4703315610000000.0
2017-08-21,4408102640000000.0
2017-08-22,4415442470000000.0
2017-08-23,5333233230000000.0
2017-08-27,4158015550000000.0
2017-08-28,4648422170000000.0
2017-08-29,3196973940000000.0
2017-08-30,3159137960000000.0
2017-08-31,4505713830000000.0
2017-09-01,4453195770000000.0
2017-09-04,2802406300000000.0
2017-09-05,4191661790000000.0
2017-09-08,4394452160000000.0
2017-09-09,2607104200000000.0
2017-09-12,3454175640000000.0
2017-09-13,4141096330000000.0
2017-09-14,4122040910000000.0
2017-09-15,2990991600000000.0
2017-09-17,4451496040000000.0
2017-09-19,3443154490000000.0
2017-09-20,3374245490000000.0
2017-09-22,3894746140000000.0
2017-09-23,3987183500000000.0
2017-09-24,3657989550000000.0
2017-09-25,4175282130000000.0
2017-09-26,2879038450000000.0
2017-09-28,3465890700000000.0
2017-09-29,4482377120000000.0
2017-09-30,4792168820000000.0
2017-10-01,3750276860000000.0
2017-10-03,4021316140000000.0
2017-10-07,4247962910000000.0
2017-10-08,3406371040000000.0
2017-10-10,2938869220000000.0
2017-10-14,4998129680000000.0
2017-10-19,4091905000000000.0
2017-10-26,4028577050000000.0
2017-10-28,4067035530000000.0
2017-10-30,4653924560000000.0
2017-10-31,6412125790000000.0
2017-11-01,4017105460000000.0
2017-11-02,2910467410000000.0
2017-11-04,3861770990000000.0
2017-11-08,3853578610000000.0
2017-11-09,4321422420000000.0
2017-11-11,3871591160000000.0
2017-11-13,4575321290000000.0
2017-11-15,4237894430000000.0
2017-11-16,3578190670000000.0
2017-11-17,3881902570000000.0
2017-11-18,3680020320000000.0
2017-11-20,3280474810000000.0
2017-11-22,2866189250000000.0
2017-11-25,4795044300000000.0
2017-11-27,2558436590000000.0
2017-11-29,3773327680000000.0
2017-12-01,3515463480000000.0
2017-12-02,3117682940000000.0
2017-12-03,6838206410000000.0
2017-12-04,3801540520000000.0
2017-12-06,4555242310000000.0
2017-12-10,6518249600000000.0
2017-12-11,3941335260000000.0
2017-12-13,3428527970000000.0
2017-12-15,4212130260000000.0
2017-12-17,4261059330000000.0
2017-12-18,2978390970000000.0
2017-12-19,4830069220000000.0
2017-12-20,3741579550000000.0
2017-12-22,4627553460000000.0
2017-12-24,4590399840000000.0
2017-12-26,6181756630000000.0
2017-12-27,3440550120000000.0
2017-12-29,5362633350000000.0
2017-12-31,3598395540000000.0
