date,NO2_reading
2016-10-01,7842144280000000.0
2016-10-03,8398936320000000.0
2016-10-05,7514230500000000.0
2016-10-08,8472078540000000.0
2016-10-10,8930186200000000.0
2016-10-12,5534374600000000.0
2016-10-13,6018010460000000.0
2016-10-14,7886720130000000.0
2016-10-17,8751064050000000.0
2016-10-19,8465932440000000.0
2016-10-22,5307114990000000.0
2016-10-26,1.26609258e+16
2016-10-28,6899269570000000.0
2016-10-29,1.09351682e+16
2016-10-31,8338065360000000.0
2016-11-02,1.03902303e+16
2016-11-04,1.07839338e+16
2016-11-07,6648849890000000.0
2016-11-08,1.02145951e+16
2016-11-09,7464740670000000.0
2016-11-11,9787933040000000.0
2016-11-13,1.07086742e+16
2016-11-14,6013673620000000.0
2016-11-15,1.05843231e+16
2016-11-16,1.60480272e+16
2016-11-18,2.04477058e+16
2016-11-20,1.78526737e+16
2016-11-22,6179352520000000.0
2016-11-23,8543070590000000.0
2016-11-24,1.25158042e+16
2016-11-25,1.49077316e+16
2016-11-27,8298378250000000.0
2016-11-30,8463766710000000.0
2016-12-01,7656136220000000.0
2016-12-02,1.31179576e+16
2016-12-04,1.29499245e+16
2016-12-06,6919377000000000.0
2016-12-08,5586958420000000.0
2016-12-09,8325640560000000.0
2016-12-10,1.08827921e+16
2016-12-11,2.03540884e+16
2016-12-13,6574518500000000.0
2016-12-15,8285956670000000.0
2016-12-16,8663538520000000.0
2016-12-17,1.02435561e+16
2016-12-18,2.16958512e+16
2016-12-22,6967397950000000.0
2016-12-24,1.31350032e+16
2016-12-25,2.3161294e+16
2016-12-26,5245712530000000.0
2016-12-27,9699840040000000.0
2016-12-29,1.25516414e+16
2016-12-31,1.08672766e+16
2017-01-01,9726270200000000.0
2017-01-02,1.10606102e+16
2017-01-03,8573194960000000.0
2017-01-05,1.69836493e+16
2017-01-07,6930207830000000.0
2017-01-09,8629379570000000.0
2017-01-10,9729451690000000.0
2017-01-11,1.11212315e+16
2017-01-12,1.18062885e+16
2017-01-14,1.40192521e+16
2017-01-16,1.72554069e+16
2017-01-17,6419345630000000.0
2017-01-18,1.74017408e+16
2017-01-19,7733404830000000.0
2017-01-21,5814784420000000.0
2017-01-23,1.09501501e+16
2017-01-25,8038856470000000.0
2017-01-26,4627815450000000.0
2017-01-28,1.03659551e+16
2017-01-30,6491335720000000.0
2017-02-01,6052267660000000.0
2017-02-02,1.08931946e+16
2017-02-03,7462887930000000.0
2017-02-04,8239133470000000.0
2017-02-08,5791232430000000.0
2017-02-10,6285710940000000.0
2017-02-11,7647290200000000.0
2017-02-12,8891795090000000.0
2017-02-13,8690102360000000.0
2017-02-15,8041053340000000.0
2017-02-17,8503098940000000.0
2017-02-18,5484757530000000.0
2017-02-19,6830266090000000.0
2017-02-20,6502013010000000.0
2017-02-24,1.09105656e+16
2017-02-26,1.02648795e+16
2017-02-27,1.04434299e+16
2017-02-28,8377158690000000.0
2017-03-01,5334129260000000.0
2017-03-03,1.00427545e+16
2017-03-05,6367670190000000.0
2017-03-06,8661743220000000.0
2017-03-07,7744761260000000.0
2017-03-08,7129462100000000.0
2017-03-10,1.43877367e+16
2017-03-12,6893881000000000.0
2017-03-17,9594300880000000.0
2017-03-19,1.37500039e+16
2017-03-21,7115269380000000.0
2017-03-24,8435975050000000.0
2017-03-26,6414452590000000.0
2017-03-28,6371707460000000.0
2017-03-30,7783813250000000.0
2017-03-31,8077222870000000.0
2017-04-01,7837562620000000.0
2017-04-02,1.1026156e+16
2017-04-06,7703285300000000.0
2017-04-07,8644767370000000.0
2017-04-11,6649947260000000.0
2017-04-15,1.01622792e+16
2017-04-16,1.00975927e+16
2017-04-18,6207701990000000.0
2017-04-20,1.01735567e+16
2017-04-22,8230896260000000.0
2017-04-23,8000178670000000.0
2017-04-24,6780122350000000.0
2017-04-25,5380165950000000.0
2017-04-26,8538784750000000.0
2017-04-27,7494917650000000.0
2017-04-29,7515408940000000.0
2017-04-30,8030158080000000.0
2017-05-01,6338038680000000.0
2017-05-02,4499111120000000.0
2017-05-04,9287338500000000.0
2017-05-06,8172424580000000.0
2017-05-08,1.03275023e+16
2017-05-09,7151535010000000.0
2017-05-10,8585189730000000.0
2017-05-11,6411126140000000.0
2017-05-12,9768745270000000.0
2017-05-13,4813344620000000.0
2017-05-15,8038981560000000.0
2017-05-16,4439450530000000.0
2017-05-17,7051045130000000.0
2017-05-18,6207588710000000.0
2017-05-19,5948714390000000.0
2017-05-20,5691057690000000.0
2017-05-24,9235885860000000.0
2017-05-25,7881828170000000.0
2017-05-26,7880751200000000.0
2017-05-27,7113676490000000.0
2017-05-28,5126994270000000.0
2017-05-29,8217707490000000.0
2017-05-31,8508633550000000.0
2017-06-01,5946717770000000.0
2017-06-02,7601275530000000.0
2017-06-03,5836186250000000.0
2017-06-04,6261878170000000.0
2017-06-07,6919132720000000.0
2017-06-09,6971642450000000.0
2017-06-10,9122170160000000.0
2017-06-11,6196268790000000.0
2017-06-12,7805694500000000.0
2017-06-13,7101683330000000.0
2017-06-14,6132287200000000.0
2017-06-16,9168375420000000.0
2017-06-17,5047663000000000.0
2017-06-18,6102156390000000.0
2017-06-19,5727261040000000.0
2017-06-20,7943225260000000.0
2017-06-21,1.29151309e+16
2017-06-23,1.00862121e+16
2017-06-25,1.03342872e+16
2017-06-26,7733097740000000.0
2017-06-27,7731601480000000.0
2017-06-28,8089461920000000.0
2017-06-29,8404559510000000.0
2017-06-30,1.11931207e+16
2017-07-02,8358533030000000.0
2017-07-04,8474416610000000.0
2017-07-05,5411759720000000.0
2017-07-07,6146468640000000.0
2017-07-09,7747853100000000.0
2017-07-11,5806083360000000.0
2017-07-12,6399481940000000.0
2017-07-13,6328923150000000.0
2017-07-14,3978228760000000.0
2017-07-15,4857905440000000.0
2017-07-16,6270315100000000.0
2017-07-18,6662592710000000.0
2017-07-19,3914461110000000.0
2017-07-20,5307823660000000.0
2017-07-21,5092120210000000.0
2017-07-25,4953449130000000.0
2017-07-28,4414525230000000.0
2017-07-29,7244099070000000.0
2017-07-30,6178649760000000.0
2017-07-31,6833930770000000.0
2017-08-01,6396345010000000.0
2017-08-03,6420318980000000.0
2017-08-04,2706429620000000.0
2017-08-05,6707670010000000.0
2017-08-06,5908756160000000.0
2017-08-07,5433343010000000.0
2017-08-08,6565513030000000.0
2017-08-10,7199581740000000.0
2017-08-12,5749128330000000.0
2017-08-13,5862757060000000.0
2017-08-14,6122402870000000.0
2017-08-15,5528831940000000.0
2017-08-16,6146213090000000.0
2017-08-17,7815638420000000.0
2017-08-19,6336481220000000.0
2017-08-21,6421450700000000.0
2017-08-23,4180086050000000.0
2017-08-24,5963135280000000.0
2017-08-28,6295599030000000.0
2017-08-29,6009827480000000.0
2017-08-30,6062222860000000.0
2017-08-31,5745944150000000.0
2017-09-02,8056626360000000.0
2017-09-04,5671719600000000.0
2017-09-06,9080621720000000.0
2017-09-07,5679734550000000.0
2017-09-08,6607343870000000.0
2017-09-09,6673252290000000.0
2017-09-11,7540165130000000.0
2017-09-13,7322895080000000.0
2017-09-14,8231671510000000.0
2017-09-16,7598010820000000.0
